movement_id,origin_district,destination_code,destination_name,destination_district,destination_sub_district,destination_X,destination_Y,destination_in_cluster,destination_cluster_name,species,number,weekly_volume
D-TGR-014-5-03-IN,BOGOR,D-TGR-020,TPNU BAPAK SUEB,KOTA TANGERANG SELATAN,CIPUTAT,106.746117,-6.312583,No,,BR,1000,7000
D-TGR-022-1-01-IN,BOGOR,D-TGR-022,TPNU HAJI AWAY,TANGERANG,RAJEG,106.5155,-6.131317,No,,BR,1400,3266.6662
D-TGR-022-1-02-IN,SERANG,D-TGR-022,TPNU HAJI AWAY,TANGERANG,RAJEG,106.5155,-6.131317,No,,BR,1400,3266.6662
D-TGR-022-1-03-IN,TANGERANG,D-TGR-022,TPNU HAJI AWAY,TANGERANG,RAJEG,106.5155,-6.131317,No,,BR,1400,3266.6662
D-TGR-023-1-01-IN,TANGERANG,D-TGR-023,JAMSURI,TANGERANG,RAJEG,106.484233,-6.12975,No,,BR,80,560
D-TGR-023-2-01-IN,TANGERANG,D-TGR-024,CECEP,TANGERANG,RAJEG,106.4853,-6.117067,No,,BR,750,750
D-TGR-023-2-02-IN,KOTA TANGERANG,D-TGR-024,CECEP,TANGERANG,RAJEG,106.4853,-6.117067,No,,BR,500,3500
D-TGR-023-3-01-IN,TANGERANG,D-TGR-025,TUNAH,TANGERANG,RAJEG,106.4856,-6.128133,No,,BR,400,2800
D-TGR-023-4-01-IN,TANGERANG,D-TGR-026,MANSUR,TANGERANG,RAJEG,106.485433,-6.1282,No,,BR,500,1000
D-TGR-029-1-01-IN,SUBANG,D-TGR-029,PRIMA GROUP,TANGERANG,KELAPA DUA,106.62225,-6.249083,No,,BR,500,1750
D-TGR-029-1-02-IN,TANGERANG,D-TGR-029,PRIMA GROUP,TANGERANG,KELAPA DUA,106.62225,-6.249083,No,,BR,500,1750
D-TGR-031-1-01-IN,TANGERANG,D-TGR-031,PEMOTONGAN DAN SUPPLIER AYAM EGI,TANGERANG,KELAPA DUA,106.59875,-6.259517,No,,BR,250,1750
D-TGR-031-1-02-IN,BOGOR,D-TGR-031,PEMOTONGAN DAN SUPPLIER AYAM EGI,TANGERANG,KELAPA DUA,106.59875,-6.259517,No,,BR,250,583.33325
D-TGR-031-1-03-IN,BEKASI,D-TGR-031,PEMOTONGAN DAN SUPPLIER AYAM EGI,TANGERANG,KELAPA DUA,106.59875,-6.259517,No,,BR,250,583.33325
D-TGR-031-1-04-IN,TANGERANG,D-TGR-031,PEMOTONGAN DAN SUPPLIER AYAM EGI,TANGERANG,KELAPA DUA,106.59875,-6.259517,No,,BR,250,583.33325
D-TGR-035-1-01-IN,TANGERANG,D-TGR-035,TPNU PAK HERMAN,TANGERANG,SEPATAN,106.572333,-6.119817,No,,BR,500,833.3335
D-TGR-035-1-02-IN,KOTA CILEGON,D-TGR-035,TPNU PAK HERMAN,TANGERANG,SEPATAN,106.572333,-6.119817,No,,BR,500,833.3335
D-TGR-035-1-03-IN,SUBANG,D-TGR-035,TPNU PAK HERMAN,TANGERANG,SEPATAN,106.572333,-6.119817,No,,BR,500,833.3335
D-TGR-036-1-01-IN,PANDEGLANG,D-TGR-036,PD RISMA JAYA,TANGERANG,SEPATAN,106.586983,-6.091267,No,,BR,2000,7000
D-TGR-036-1-02-IN,BOGOR,D-TGR-036,PD RISMA JAYA,TANGERANG,SEPATAN,106.586983,-6.091267,No,,BR,2000,7000
D-TGR-038-1-01-IN,TANGERANG,D-TGR-038,H.SURYA,TANGERANG,SEPATAN,106.582167,-6.125483,No,,DU,550,3850
D-TGR-038-1-02-IN,CIREBON,D-TGR-038,H.SURYA,TANGERANG,SEPATAN,106.582167,-6.125483,No,,DU,550,1100
D-TGR-039-1-01-IN,TANGERANG,D-TGR-039,IYAN,TANGERANG,SEPATAN,106.5814,-6.1178,No,,BR,100,400
D-TGR-039-1-02-IN,TANGERANG,D-TGR-039,IYAN,TANGERANG,SEPATAN,106.5814,-6.1178,No,,AK,30,210
D-TGR-039-1-03-IN,TANGERANG,D-TGR-039,IYAN,TANGERANG,SEPATAN,106.5814,-6.1178,No,,LA,50,350
D-TGR-040-1-01-IN,KARAWANG,D-TGR-040,TPNU PAK EMAD,TANGERANG,SEPATAN,106.57495,-6.11525,No,,DU,100,33.33333
D-TGR-040-1-02-IN,SUKABUMI,D-TGR-040,TPNU PAK EMAD,TANGERANG,SEPATAN,106.57495,-6.11525,No,,DU,100,33.33333
D-TGR-040-1-03-IN,CIANJUR,D-TGR-040,TPNU PAK EMAD,TANGERANG,SEPATAN,106.57495,-6.11525,No,,DU,100,33.33333
D-TGR-041-1-01-IN,TANGERANG,D-TGR-041,UDIN,TANGERANG,SEPATAN TIMUR,106.602783,-6.1139,No,,AK,30,210
D-TGR-041-1-02-IN,TANGERANG,D-TGR-041,UDIN,TANGERANG,SEPATAN TIMUR,106.602783,-6.1139,No,,DU,10,70
D-TGR-050-1-01-IN,SERANG,D-TGR-050,TPNU BAPAK UWENG,TANGERANG,CIKUPA,106.519933,-6.23075,No,,BR,2000,7000
D-TGR-050-1-02-IN,PANDEGLANG,D-TGR-050,TPNU BAPAK UWENG,TANGERANG,CIKUPA,106.519933,-6.23075,No,,BR,2000,7000
D-TGR-051-1-01-IN,SERANG,D-TGR-051,TPNU BAPAK ISBAR,TANGERANG,CIKUPA,106.48825,-6.214483,No,,BR,600,900
D-TGR-051-1-02-IN,TANGERANG,D-TGR-051,TPNU BAPAK ISBAR,TANGERANG,CIKUPA,106.48825,-6.214483,No,,BR,600,900
D-TGR-055-1-01-IN,KOTA TANGERANG,D-TGR-055,CV. SUMBER REJEKY,TANGERANG,KOSAMBI,107.2483549,-6.250873707,No,,BR,1000,7000
D-TGR-056-1-01-IN,TANGERANG,D-TGR-056,CAHAYA BARU,TANGERANG,KOSAMBI,106.642167,-6.110917,No,,BR,1000,4000
D-TGR-056-1-02-IN,TANGERANG,D-TGR-056,CAHAYA BARU,TANGERANG,KOSAMBI,106.642167,-6.110917,No,,BR,1000,2000
D-TGR-060-1-01-IN,TANGERANG,D-TGR-060,MIHADI,TANGERANG,LEGOK,106.572433,-6.30615,No,,BR,1000,4000
D-TGR-060-1-02-IN,SERANG,D-TGR-060,MIHADI,TANGERANG,LEGOK,106.572433,-6.30615,No,,BR,1000,2000
D-TGR-060-1-03-IN,KOTA SUKABUMI,D-TGR-060,MIHADI,TANGERANG,LEGOK,106.572433,-6.30615,No,,BR,1000,1000
D-TGR-061-1-01-IN,BOGOR,D-TGR-061,CIRCU MANDIRI BAROKAH,TANGERANG,LEGOK,106.57255,-6.3148,No,,BR,500,3500
D-TGR-061-1-02-IN,TANGERANG,D-TGR-061,CIRCU MANDIRI BAROKAH,TANGERANG,LEGOK,106.57255,-6.3148,No,,BR,300,2100
D-TGR-063-3-01-IN,LEBAK,D-TGR-066,ISWAN,TANGERANG,TIGARAKSA,106.466467,-6.267633,No,,BR,1500,1500
D-TGR-063-3-02-IN,TANGERANG,D-TGR-066,ISWAN,TANGERANG,TIGARAKSA,106.466467,-6.267633,No,,BR,1500,1500
D-TGR-063-3-03-IN,SERANG,D-TGR-066,ISWAN,TANGERANG,TIGARAKSA,106.466467,-6.267633,No,,BR,1500,3000
D-TGR-067-1-01-IN,TANGERANG,D-TGR-067,SUARJA,TANGERANG,KEMIRI,106.463983,-6.110783,No,,AK,5,35
D-TGR-067-1-02-IN,TANGERANG,D-TGR-067,SUARJA,TANGERANG,KEMIRI,106.463983,-6.110783,No,,DU,5,35
D-TGR-068-1-01-IN,TANGERANG,D-TGR-068,TPNU BAPAK MADRASAH,TANGERANG,KEMIRI,106.4571,-6.120733,No,,AK,5,35
D-TGR-068-1-02-IN,TANGERANG,D-TGR-068,TPNU BAPAK MADRASAH,TANGERANG,KEMIRI,106.4571,-6.120733,No,,DU,6,42
D-TGR-070-1-01-IN,TANGERANG,D-TGR-070,TPNU BAPAK TIRJO,TANGERANG,KEMIRI,106.45685,-6.119317,No,,AK,10,50
D-TGR-070-1-02-IN,TANGERANG,D-TGR-070,TPNU BAPAK TIRJO,TANGERANG,KEMIRI,106.45685,-6.119317,No,,DU,5,25
D-TGR-080-1-01-IN,BOGOR,D-TGR-080,TUGIMIN,KOTA TANGERANG SELATAN,PAMULANG,106.73635,-6.3149,No,,BR,200,1400
D-TGR-205-1-01-IN,BOGOR,D-TGR-205,AJA,TANGERANG,KEMIRI,106.468117,-6.088517,No,,BR,450,1049.99985
D-TGR-205-1-02-IN,TANGERANG,D-TGR-205,AJA,TANGERANG,KEMIRI,106.468117,-6.088517,No,,BR,450,1049.99985
D-TGR-205-1-03-IN,SERANG,D-TGR-205,AJA,TANGERANG,KEMIRI,106.468117,-6.088517,No,,BR,450,1049.99985
D-TGR-205-1-04-IN,,D-TGR-205,AJA,TANGERANG,KEMIRI,106.468117,-6.088517,No,,BR,100,700
D-TGR-205-1-05-IN,,D-TGR-205,AJA,TANGERANG,KEMIRI,106.468117,-6.088517,No,,BR,165,1155
D-TGR-205-1-06-IN,,D-TGR-205,AJA,TANGERANG,KEMIRI,106.468117,-6.088517,No,,BR,85,595
D-TGR-206-1-01-IN,TANGERANG,D-TGR-206,IYUM,TANGERANG,KEMIRI,106.45605,-6.110783,No,,BR,150,600
D-TGR-207-1-01-IN,SERANG,D-TGR-207,SUMBER MAKMUR,TANGERANG,PAKUHAJI,106.59415,-6.06765,No,,BR,500,1750
D-TGR-207-1-02-IN,TANGERANG,D-TGR-207,SUMBER MAKMUR,TANGERANG,PAKUHAJI,106.59415,-6.06765,No,,BR,500,1750
D-TGR-208-1-01-IN,TANGERANG,D-TGR-208,MILA JAYA,TANGERANG,PAKUHAJI,106.597783,-6.0689,No,,BR,1000,4000
D-TGR-208-1-02-IN,TANGERANG,D-TGR-208,MILA JAYA,TANGERANG,PAKUHAJI,106.597783,-6.0689,No,,BR,1000,3000
D-TGR-209-1-01-IN,TANGERANG,D-TGR-209,SRI JAYA,TANGERANG,PAKUHAJI,106.6083,-6.088883,No,,BR,600,600
D-TGR-209-1-02-IN,TANGERANG,D-TGR-209,SRI JAYA,TANGERANG,PAKUHAJI,106.6083,-6.088883,No,,BR,600,3000
D-TGR-210-1-01-IN,KOTA SURAKARTA,D-TGR-210,ENJUN/JUNAEDI,TANGERANG,SEPATAN,106.5914,-6.09095,No,,LA,625,625
D-TGR-210-1-02-IN,BOGOR,D-TGR-210,ENJUN/JUNAEDI,TANGERANG,SEPATAN,106.5914,-6.09095,No,,LA,52,52
D-TGR-210-2-01-IN,TANGERANG,D-TGR-211,PAHMI YUDA (PAHMI YUDIN),TANGERANG,SEPATAN,106.590033,-6.089283,No,,LA,48,48
D-TGR-212-1-01-IN,CIANJUR,D-TGR-212,TEA / TEHA,TANGERANG,SEPATAN,106.575183,-6.11505,No,,DU,500,1000
D-TGR-212-1-02-IN,GARUT,D-TGR-212,TEA / TEHA,TANGERANG,SEPATAN,106.575183,-6.11505,No,,DU,500,1000
D-TGR-212-1-03-IN,INDRAMAYU,D-TGR-212,TEA / TEHA,TANGERANG,SEPATAN,106.575183,-6.11505,No,,DU,450,450
D-TGR-212-1-04-IN,KOTA SURABAYA,D-TGR-212,TEA / TEHA,TANGERANG,SEPATAN,106.575183,-6.11505,No,,DU,450,450
D-TGR-212-1-05-IN,PATI,D-TGR-212,TEA / TEHA,TANGERANG,SEPATAN,106.575183,-6.11505,No,,DU,450,450
D-TGR-212-1-06-IN,PATI,D-TGR-212,TEA / TEHA,TANGERANG,SEPATAN,106.575183,-6.11505,No,,DU,500,1000
D-TGR-212-1-07-IN,TANGERANG,D-TGR-212,TEA / TEHA,TANGERANG,SEPATAN,106.575183,-6.11505,No,,DU,500,1000
D-TGR-213-1-01-IN,SERANG,D-TGR-213,AMRIN,TANGERANG,TELUKNAGA,106.641767,-6.0638,No,,BR,1000,3500
D-TGR-213-1-02-IN,BOGOR,D-TGR-213,AMRIN,TANGERANG,TELUKNAGA,106.641767,-6.0638,No,,BR,1000,3500
D-TGR-214-1-01-IN,TANGERANG,D-TGR-214,RICO AKBARI,TANGERANG,TELUKNAGA,106.644783,-6.065233,No,,BR,500,2500
D-TGR-214-1-02-IN,SERANG,D-TGR-214,RICO AKBARI,TANGERANG,TELUKNAGA,106.644783,-6.065233,No,,BR,500,1000
D-TGR-215-1-01-IN,BOGOR,D-TGR-215,DILAH SAKTI MANDIRI,TANGERANG,TELUKNAGA,106.6588,-6.08645,No,,BR,1000,2333.333
D-TGR-215-1-02-IN,SERANG,D-TGR-215,DILAH SAKTI MANDIRI,TANGERANG,TELUKNAGA,106.6588,-6.08645,No,,BR,1000,2333.333
D-TGR-215-1-03-IN,TANGERANG,D-TGR-215,DILAH SAKTI MANDIRI,TANGERANG,TELUKNAGA,106.6588,-6.08645,No,,BR,1000,2333.333
D-TGR-216-1-01-IN,TANGERANG,D-TGR-216,TPNU DARMINTO,TANGERANG,RAJEG,106.521733,-6.128933,No,,BR,300,2100
D-TGR-216-1-02-IN,TANGERANG,D-TGR-216,TPNU DARMINTO,TANGERANG,RAJEG,106.521733,-6.128933,No,,BR,200,1400
D-TGR-216-1-03-IN,SERANG,D-TGR-216,TPNU DARMINTO,TANGERANG,RAJEG,106.521733,-6.128933,No,,BR,300,2100
D-TGR-217-1-01-IN,TANGERANG,D-TGR-217,RESTU IBU APANG CS,TANGERANG,MAUK,106.541283,-6.086017,No,,BR,750,5250
D-TGR-218-1-01-IN,SERANG,D-TGR-218,H.SAYUTI,TANGERANG,LEGOK,106.575283,-6.277033,No,,BR,1000,2000
D-TGR-218-1-02-IN,TANGERANG,D-TGR-218,H.SAYUTI,TANGERANG,LEGOK,106.575283,-6.277033,No,,BR,1000,2000
D-TGR-221-1-01-IN,TANGERANG,D-TGR-221,BOAN,TANGERANG,TELUKNAGA,106.644383,-6.065033,No,,AK,50,350
D-TGR-225-1-01-IN,TANGERANG,D-TGR-225,PANGKALAN RUMIN,TANGERANG,TELUKNAGA,106.645817,-6.065517,No,,DU,10,70
D-TGR-225-1-02-IN,TANGERANG,D-TGR-225,PANGKALAN RUMIN,TANGERANG,TELUKNAGA,106.645817,-6.065517,No,,DU,10,70
D-TGR-225-1-03-IN,TANGERANG,D-TGR-225,PANGKALAN RUMIN,TANGERANG,TELUKNAGA,106.645817,-6.065517,No,,DU,10,70
D-TGR-225-1-04-IN,TANGERANG,D-TGR-225,PANGKALAN RUMIN,TANGERANG,TELUKNAGA,106.645817,-6.065517,No,,DU,10,70
D-TGR-225-1-05-IN,TANGERANG,D-TGR-225,PANGKALAN RUMIN,TANGERANG,TELUKNAGA,106.645817,-6.065517,No,,DU,10,70
D-TGR-225-1-06-IN,TANGERANG,D-TGR-225,PANGKALAN RUMIN,TANGERANG,TELUKNAGA,106.645817,-6.065517,No,,DU,10,70
D-TGR-250-1-01-IN,KARAWANG,D-TGR-250,PETRA FOOD,KOTA TANGERANG SELATAN,SERPONG UTARA,106.64765,-6.233033,No,,BR,1800,5400
D-TGR-250-1-02-IN,CIAMIS,D-TGR-250,PETRA FOOD,KOTA TANGERANG SELATAN,SERPONG UTARA,106.64765,-6.233033,No,,BR,1800,5400
D-TGR-250-1-03-IN,PANDEGLANG,D-TGR-250,PETRA FOOD,KOTA TANGERANG SELATAN,SERPONG UTARA,106.64765,-6.233033,No,,BR,1800,3600
D-TGR-250-1-04-IN,KARAWANG,D-TGR-250,PETRA FOOD,KOTA TANGERANG SELATAN,SERPONG UTARA,106.64765,-6.233033,No,,BR,1800,3600
D-TGR-250-1-05-IN,BOGOR,D-TGR-250,PETRA FOOD,KOTA TANGERANG SELATAN,SERPONG UTARA,106.64765,-6.233033,No,,BR,1700,8500
D-TGR-250-1-06-IN,INDRAMAYU,D-TGR-250,PETRA FOOD,KOTA TANGERANG SELATAN,SERPONG UTARA,106.64765,-6.233033,No,,BR,1600,1600
D-TGR-250-1-07-IN,BREBES,D-TGR-250,PETRA FOOD,KOTA TANGERANG SELATAN,SERPONG UTARA,106.64765,-6.233033,No,,BR,1600,1600
D-TGR-252-1-01-IN,SUKABUMI,D-TGR-252,HASNA BROILER,KOTA TANGERANG SELATAN,PAMULANG,106.747833,-6.3567,No,,BR,3000,10500
D-TGR-252-1-02-IN,BOGOR,D-TGR-252,HASNA BROILER,KOTA TANGERANG SELATAN,PAMULANG,106.747833,-6.3567,No,,BR,3000,10500
D-TGR-253-1-01-IN,SERANG,D-TGR-253,UD WALUYO,KOTA TANGERANG SELATAN,SERPONG,106.70535,-6.315383,No,,BR,8400,25200
D-TGR-253-1-02-IN,TASIKMALAYA,D-TGR-253,UD WALUYO,KOTA TANGERANG SELATAN,SERPONG,106.70535,-6.315383,No,,BR,8400,25200
D-TGR-254-1-01-IN,SERANG,D-TGR-254,MURTADO,KOTA TANGERANG SELATAN,CIPUTAT TIMUR,106.754783,-6.314083,No,,BR,1200,2799.9996
D-TGR-254-1-02-IN,SUKABUMI,D-TGR-254,MURTADO,KOTA TANGERANG SELATAN,CIPUTAT TIMUR,106.754783,-6.314083,No,,BR,1200,2799.9996
D-TGR-254-1-03-IN,BOGOR,D-TGR-254,MURTADO,KOTA TANGERANG SELATAN,CIPUTAT TIMUR,106.754783,-6.314083,No,,BR,1200,2799.9996
D-TGR-255-1-01-IN,BOGOR,D-TGR-255,MARYONO (INTI SARI JAYA),KOTA TANGERANG SELATAN,CIPUTAT,106.745717,-6.302667,No,,BR,1500,10500
D-TGR-255-1-02-IN,TANGERANG,D-TGR-255,MARYONO (INTI SARI JAYA),KOTA TANGERANG SELATAN,CIPUTAT,106.745717,-6.302667,No,,BR,1500,10500
D-TGR-255-1-03-IN,SUKABUMI,D-TGR-255,MARYONO (INTI SARI JAYA),KOTA TANGERANG SELATAN,CIPUTAT,106.745717,-6.302667,No,,BR,1000,7000
D-TGR-257-1-01-IN,PEKALONGAN,D-TGR-257,PRIMA YUDHA,KOTA TANGERANG SELATAN,SERPONG,106.70055,-6.3392,No,,BR,400,800
D-TGR-257-1-02-IN,SEMARANG,D-TGR-257,PRIMA YUDHA,KOTA TANGERANG SELATAN,SERPONG,106.70055,-6.3392,No,,BR,400,800
D-TGR-257-1-03-IN,LAMPUNG SELATAN,D-TGR-257,PRIMA YUDHA,KOTA TANGERANG SELATAN,SERPONG,106.70055,-6.3392,No,,BR,500,1500
D-TGR-258-1-01-IN,SUBANG,D-TGR-258,ISMANTO,KOTA TANGERANG SELATAN,CIPUTAT,106.723933,-6.310817,No,,BR,1300,2166.6671
D-TGR-258-1-02-IN,BOGOR,D-TGR-258,ISMANTO,KOTA TANGERANG SELATAN,CIPUTAT,106.723933,-6.310817,No,,BR,1300,2166.6671
D-TGR-258-1-03-IN,SERANG,D-TGR-258,ISMANTO,KOTA TANGERANG SELATAN,CIPUTAT,106.723933,-6.310817,No,,BR,1300,2166.6671
D-TGR-259-1-01-IN,BOGOR,D-TGR-259,JAKA,KOTA TANGERANG SELATAN,SETU,106.66565,-6.335,No,,BR,200,600
D-TGR-259-1-02-IN,TANGERANG,D-TGR-259,JAKA,KOTA TANGERANG SELATAN,SETU,106.66565,-6.335,No,,BR,200,600
D-TGR-259-1-03-IN,KOTA TANGERANG SELATAN,D-TGR-259,JAKA,KOTA TANGERANG SELATAN,SETU,106.66565,-6.335,No,,AK,20,20
D-TGR-260-1-01-IN,TANGERANG,D-TGR-260,TPNU IBU TINI,KOTA TANGERANG SELATAN,PONDOK AREN,106.693283,-6.259167,No,,BR,3500,3500
D-TGR-260-1-02-IN,BOGOR,D-TGR-260,TPNU IBU TINI,KOTA TANGERANG SELATAN,PONDOK AREN,106.693283,-6.259167,No,,BR,3500,3500
D-TGR-260-1-03-IN,SERANG,D-TGR-260,TPNU IBU TINI,KOTA TANGERANG SELATAN,PONDOK AREN,106.693283,-6.259167,No,,BR,3500,3500
D-TGR-260-2-01-IN,BOGOR,D-TGR-261,TPNU BAPAK SIDO,KOTA TANGERANG SELATAN,PONDOK AREN,106.684467,-6.259433,No,,BR,3500,3500
D-TGR-260-2-02-IN,TANGERANG,D-TGR-261,TPNU BAPAK SIDO,KOTA TANGERANG SELATAN,PONDOK AREN,106.684467,-6.259433,No,,BR,3500,3500
D-TGR-260-2-03-IN,SERANG,D-TGR-261,TPNU BAPAK SIDO,KOTA TANGERANG SELATAN,PONDOK AREN,106.684467,-6.259433,No,,BR,3500,3500
M-BGR-008-1-01-IN,BOGOR,M-BGR-008,RPU JAMBU RAYA,KOTA BOGOR,BOGOR SELATAN,106.725717,-6.628767,No,,BR,10800,75600
M-BGR-008-1-02-IN,TASIKMALAYA,M-BGR-008,RPU JAMBU RAYA,KOTA BOGOR,BOGOR SELATAN,106.725717,-6.628767,No,,BR,7200,50400
M-BGR-009-1-01-IN,BOGOR,M-BGR-009,KARYA MUDA FARM,KOTA BOGOR,TANAH SEREAL,106.7737,-6.549483,No,,BR,600,2400
M-BGR-009-1-02-IN,BOGOR,M-BGR-009,KARYA MUDA FARM,KOTA BOGOR,TANAH SEREAL,106.7737,-6.549483,No,,BR,600,1800
M-BGR-010-1-01-IN,BOGOR,M-BGR-010,BAPAK SUGENG ADRIANUS ADI,KOTA BOGOR,BOGOR BARAT,106.757817,-6.565217,No,,BR,500,500
M-BGR-010-1-02-IN,BOGOR,M-BGR-010,BAPAK SUGENG ADRIANUS ADI,KOTA BOGOR,BOGOR BARAT,106.757817,-6.565217,No,,BR,500,500
M-BGR-010-1-03-IN,BOGOR,M-BGR-010,BAPAK SUGENG ADRIANUS ADI,KOTA BOGOR,BOGOR BARAT,106.757817,-6.565217,No,,BR,500,500
M-BGR-011-1-01-IN,BOGOR,M-BGR-011,NAWAWI,KOTA BOGOR,BOGOR SELATAN,106.82745,-6.6753,No,,AK,600,1200
M-BGR-011-1-02-IN,BOGOR,M-BGR-011,NAWAWI,KOTA BOGOR,BOGOR SELATAN,106.82745,-6.6753,No,,BR,100,100
M-BGR-011-1-03-IN,BOGOR,M-BGR-011,NAWAWI,KOTA BOGOR,BOGOR SELATAN,106.82745,-6.6753,No,,DU,600,1200
M-BGR-011-1-04-IN,BOGOR,M-BGR-011,NAWAWI,KOTA BOGOR,BOGOR SELATAN,106.82745,-6.6753,No,,LA,600,0
M-BGR-012-1-01-IN,BOGOR,M-BGR-012,H.DARNO,KOTA BOGOR,TANAH SEREAL,106.793967,-6.571967,No,,BR,1000,7000
M-BGR-013-1-01-IN,SUKABUMI,M-BGR-013,Pak H Ahmad,KOTA BOGOR,BOGOR TENGAH,106.801117,-6.60365,No,,LA,300,600
M-BGR-014-1-01-IN,BOGOR,M-BGR-014,H.IYUL,KOTA BOGOR,BOGOR TENGAH,106.788033,-6.5849,No,,AK,20,60
M-BGR-014-1-02-IN,BOGOR,M-BGR-014,H.IYUL,KOTA BOGOR,BOGOR TENGAH,106.788033,-6.5849,No,,AK,20,140
M-BGR-014-1-03-IN,BOGOR,M-BGR-014,H.IYUL,KOTA BOGOR,BOGOR TENGAH,106.788033,-6.5849,No,,AK,5,35
M-BGR-015-1-01-IN,KOTA BOGOR,M-BGR-015,Herman,KOTA BOGOR,BOGOR BARAT,106.77795,-6.593783,No,,AK,30,60
M-BGR-015-1-02-IN,KOTA BOGOR,M-BGR-015,Herman,KOTA BOGOR,BOGOR BARAT,106.77795,-6.593783,No,,AK,40,40
M-BGR-016-1-01-IN,SUKABUMI,M-BGR-016,BEBEN,KOTA BOGOR,TANAH SEREAL,106.7761,-6.548467,No,,BR,1000,1000
M-BGR-016-1-02-IN,BOGOR,M-BGR-016,BEBEN,KOTA BOGOR,TANAH SEREAL,106.7761,-6.548467,No,,BR,1000,1000
M-BKS-002-1-01-IN,BOGOR,M-BKS-002-CY,CV. SEKAR PUTRA HARAPAN/ B. TRIYANTI,KOTA BEKASI,JATISAMPURNA,106.928,-6.3601,No,,BR,500,3500
M-BKS-007-1-01-IN,KOTA BEKASI,M-BKS-007-CY,PASAR JAMBLANG,KOTA BEKASI,BEKASI SELATAN,106.9639,-6.259983,No,,BR,50,350
M-BKS-007-1-02-IN,KOTA BEKASI,M-BKS-007-CY,PASAR JAMBLANG,KOTA BEKASI,BEKASI SELATAN,106.9639,-6.259983,No,,AK,10,70
M-BKS-008-1-01-IN,KOTA BEKASI,M-BKS-008,TONO,KOTA BEKASI,PONDOKMELATI,106.934517,-6.304717,No,,BR,250,1750
M-BKS-008-6-01-IN,SEMARANG,M-BKS-013,MURNI CHICKEN,KOTA BEKASI,PONDOKMELATI,106.91105,-6.289883,No,,BR,3000,10500
M-BKS-008-6-02-IN,SERANG,M-BKS-013,MURNI CHICKEN,KOTA BEKASI,PONDOKMELATI,106.91105,-6.289883,No,,BR,3000,10500
M-BKS-008-6-03-IN,SEMARANG,M-BKS-013,MURNI CHICKEN,KOTA BEKASI,PONDOKMELATI,106.91105,-6.289883,No,,BR,1500,10500
M-BKS-008-7-01-IN,TASIKMALAYA,M-BKS-014,MUI,KOTA BEKASI,PONDOKMELATI,106.934017,-6.307267,No,,BR,5000,17500
M-BKS-008-7-02-IN,SUKABUMI,M-BKS-014,MUI,KOTA BEKASI,PONDOKMELATI,106.934017,-6.307267,No,,BR,5000,17500
M-BKS-016-1-01-IN,BEKASI,M-BKS-016,SUGIYANTO/AYAM PUTIH/SOBIJAH,KOTA BEKASI,JATIASIH,106.968033,-6.284833,No,,BR,1000,7000
M-BKS-016-1-02-IN,KOTA BEKASI,M-BKS-016,SUGIYANTO/AYAM PUTIH/SOBIJAH,KOTA BEKASI,JATIASIH,106.968033,-6.284833,No,,BR,1200,8400
M-BKS-016-3-01-IN,SUBANG,M-BKS-019,UTOMO CHICKEN,KOTA BEKASI,JATIASIH,106.967083,-6.288517,No,,BR,1408,3285.332864
M-BKS-016-3-02-IN,TANGERANG,M-BKS-019,UTOMO CHICKEN,KOTA BEKASI,JATIASIH,106.967083,-6.288517,No,,BR,1408,3285.332864
M-BKS-016-3-03-IN,INDRAMAYU,M-BKS-019,UTOMO CHICKEN,KOTA BEKASI,JATIASIH,106.967083,-6.288517,No,,BR,1408,3285.332864
M-BKS-016-4-01-IN,BOGOR,M-BKS-020,MARULON / UYONG,KOTA BEKASI,JATIASIH,106.94215,-6.337367,No,,BR,500,3500
M-BKS-025-1-01-IN,TASIKMALAYA,M-BKS-025,ABU,KOTA BEKASI,BEKASI BARAT,107.2483549,-6.250873707,No,,BR,2000,14000
M-BKS-025-2-01-IN,BANDUNG,M-BKS-026,ACE / SRB,KOTA BEKASI,BEKASI BARAT,106.974433,-6.2337,No,,BR,2300,8050
M-BKS-025-2-02-IN,TASIKMALAYA,M-BKS-026,ACE / SRB,KOTA BEKASI,BEKASI BARAT,106.974433,-6.2337,No,,BR,2300,8050
M-BKS-038-1-01-IN,SUBANG,M-BKS-038,WARNO,KOTA BEKASI,BANTARGEBANG,106.988683,-6.306817,No,,BR,60,210
M-BKS-038-1-02-IN,KARAWANG,M-BKS-038,WARNO,KOTA BEKASI,BANTARGEBANG,106.988683,-6.306817,No,,BR,60,210
M-BKS-038-2-01-IN,BOGOR,M-BKS-043,MULYONO,KOTA BEKASI,BANTARGEBANG,106.991183,-6.313533,No,,BR,400,933.3332
M-BKS-038-2-02-IN,KOTA BEKASI,M-BKS-043,MULYONO,KOTA BEKASI,BANTARGEBANG,106.991183,-6.313533,No,,BR,400,933.3332
M-BKS-038-2-03-IN,KOTA DEPOK,M-BKS-043,MULYONO,KOTA BEKASI,BANTARGEBANG,106.991183,-6.313533,No,,BR,400,933.3332
M-BKS-038-3-01-IN,KOTA DEPOK,M-BKS-041,AA / ROBY JAYA,KOTA BEKASI,BANTARGEBANG,106.987483,-6.313033,No,,BR,900,6300
M-BKS-040-1-01-IN,KOTA BEKASI,M-BKS-040,AHMAD YANI/UD MANDIRI 2,KOTA BEKASI,BANTARGEBANG,106.984867,-6.31245,No,,BR,100,700
